,Unnamed: 0,AsOfDate,Term,Houston Zone,West Zone,South Zone,North Zone,Peak,Region,asofmonth
549069,359974,2019-09-10,2021-06-01,21.5318,17.0976,18.9954,18.9787,Monthly,OTC Global Holdings,9
549286,259007,2019-09-11,2020-07-01,113.9186,113.5437,113.3389,114.379,Monthly,OTC Global Holdings,9
549287,405071,2019-09-11,2020-07-01,33.9121,31.1868,31.4498,31.589,Monthly,OTC Global Holdings,9
549288,259008,2019-09-11,2020-08-01,187.6605,189.671,187.908,190.577,Monthly,OTC Global Holdings,9
549289,405072,2019-09-11,2020-08-01,39.8785,37.7254,37.5467,37.9688,Monthly,OTC Global Holdings,9
549290,259009,2019-09-11,2020-09-01,40.9452,39.7901,40.6021,40.4121,Monthly,OTC Global Holdings,9
549291,405073,2019-09-11,2020-09-01,23.1193,21.0661,22.077,21.8403,Monthly,OTC Global Holdings,9
549292,259010,2019-09-11,2020-10-01,28.3498,24.1899,26.6115,26.2718,Monthly,OTC Global Holdings,9
549293,405074,2019-09-11,2020-10-01,20.2209,15.8319,18.2817,18.039,Monthly,OTC Global Holdings,9
549294,259011,2019-09-11,2020-11-01,24.7438,20.3303,22.8301,22.4053,Monthly,OTC Global Holdings,9
549295,405075,2019-09-11,2020-11-01,19.5165,15.0276,17.405,17.2006,Monthly,OTC Global Holdings,9
549296,259012,2019-09-11,2020-12-01,25.3005,20.883000000000006,23.3607,22.9602,Monthly,OTC Global Holdings,9
549297,405076,2019-09-11,2020-12-01,21.5229,17.4012,19.6835,19.5397,Monthly,OTC Global Holdings,9
549298,259013,2019-09-11,2021-01-01,30.5626,29.9684,30.0798,31.2448,Monthly,OTC Global Holdings,9
549299,405077,2019-09-11,2021-01-01,23.9469,20.8112,22.0062,22.426,Monthly,OTC Global Holdings,9
549300,259014,2019-09-11,2021-02-01,30.4436,29.8793,29.9774,31.155,Monthly,OTC Global Holdings,9
549301,405078,2019-09-11,2021-02-01,23.2275,20.0909,21.3172,21.7081,Monthly,OTC Global Holdings,9
549302,259015,2019-09-11,2021-03-01,28.4806,23.0481,26.8291,26.6225,Monthly,OTC Global Holdings,9
549303,405079,2019-09-11,2021-03-01,22.1043,15.1546,19.3571,18.8399,Monthly,OTC Global Holdings,9
549304,259016,2019-09-11,2021-04-01,26.1034,20.6656,24.5355,24.2329,Monthly,OTC Global Holdings,9
549305,405080,2019-09-11,2021-04-01,20.5722,13.6743,17.8685,17.3172,Monthly,OTC Global Holdings,9
549306,259017,2019-09-11,2021-05-01,29.8301,24.5821,27.888,27.8441,Monthly,OTC Global Holdings,9
549307,405081,2019-09-11,2021-05-01,21.2298,15.1962,18.826,18.3073,Monthly,OTC Global Holdings,9
549308,259018,2019-09-11,2021-06-01,40.2069,37.6407,39.0436,39.3035,Monthly,OTC Global Holdings,9
549309,405082,2019-09-11,2021-06-01,22.8952,18.1862,20.2859,20.1839,Monthly,OTC Global Holdings,9
549526,149531,2019-09-12,2020-07-01,110.0945,105.6556,105.6958,106.3343,Monthly,OTC Global Holdings,9
549527,586020,2019-09-12,2020-07-01,31.8051,29.2475,29.5223,29.624,Monthly,OTC Global Holdings,9
549528,149532,2019-09-12,2020-08-01,180.3753,176.53599999999997,175.0926,177.2042,Monthly,OTC Global Holdings,9
549529,586021,2019-09-12,2020-08-01,37.4204,35.397,35.2729,35.6249,Monthly,OTC Global Holdings,9
549530,149533,2019-09-12,2020-09-01,40.718,37.9799,38.9419,38.5301,Monthly,OTC Global Holdings,9
549531,586022,2019-09-12,2020-09-01,21.6945,19.7706,20.7585,20.4943,Monthly,OTC Global Holdings,9
549532,149534,2019-09-12,2020-10-01,28.9826,23.8505,26.2967,25.8035,Monthly,OTC Global Holdings,9
549533,586023,2019-09-12,2020-10-01,18.9758,14.8689,17.2044,16.932000000000002,Monthly,OTC Global Holdings,9
549534,149535,2019-09-12,2020-11-01,24.6308,19.5224,22.0344,21.5002,Monthly,OTC Global Holdings,9
549535,586024,2019-09-12,2020-11-01,18.3458,14.1713,16.5366,16.2396,Monthly,OTC Global Holdings,9
549536,149536,2019-09-12,2020-12-01,25.1485,20.0283,22.5235,22.0059,Monthly,OTC Global Holdings,9
549537,586025,2019-09-12,2020-12-01,20.1898,16.3406,18.6317,18.3568,Monthly,OTC Global Holdings,9
549538,149537,2019-09-12,2021-01-01,30.2987,28.342,28.6621,29.5075,Monthly,OTC Global Holdings,9
549539,586026,2019-09-12,2021-01-01,22.3175,19.3809,20.5418,20.877,Monthly,OTC Global Holdings,9
549540,149538,2019-09-12,2021-02-01,30.1873,28.2289,28.5409,29.3944,Monthly,OTC Global Holdings,9
549541,586027,2019-09-12,2021-02-01,21.6658,18.7297,19.913,20.2253,Monthly,OTC Global Holdings,9
549542,149539,2019-09-12,2021-03-01,28.2262,21.888,25.5491,25.2113,Monthly,OTC Global Holdings,9
549543,586028,2019-09-12,2021-03-01,20.6362,14.2049,18.107,17.6189,Monthly,OTC Global Holdings,9
549544,149540,2019-09-12,2021-04-01,26.0515,19.6537,23.4436,22.9943,Monthly,OTC Global Holdings,9
549545,586029,2019-09-12,2021-04-01,19.2307,12.8056,16.766,16.2076,Monthly,OTC Global Holdings,9
549546,149541,2019-09-12,2021-05-01,29.7448,23.3787,26.68,26.4302,Monthly,OTC Global Holdings,9
549547,586030,2019-09-12,2021-05-01,19.8597,14.1949,17.6593,17.1336,Monthly,OTC Global Holdings,9
549548,149542,2019-09-12,2021-06-01,40.0956,35.7129,37.308,37.2687,Monthly,OTC Global Holdings,9
549549,586031,2019-09-12,2021-06-01,21.4258,17.0326,19.0531,18.897,Monthly,OTC Global Holdings,9
549766,36334,2019-09-13,2020-07-01,107.9124,103.6995,103.546,104.416,Monthly,OTC Global Holdings,9
549767,474491,2019-09-13,2020-07-01,31.7214,28.4689,28.6136,28.8596,Monthly,OTC Global Holdings,9
549768,36335,2019-09-13,2020-08-01,175.8309,172.1223,170.5894,172.8873,Monthly,OTC Global Holdings,9
549769,474492,2019-09-13,2020-08-01,37.2777,34.4594,34.1794,34.7096,Monthly,OTC Global Holdings,9
549770,36336,2019-09-13,2020-09-01,40.9297,38.3853,39.1616,38.9437,Monthly,OTC Global Holdings,9
549771,474493,2019-09-13,2020-09-01,21.6899,19.3217,20.1891,20.0506,Monthly,OTC Global Holdings,9
549772,36337,2019-09-13,2020-10-01,29.3974,24.422,26.7259,26.3786,Monthly,OTC Global Holdings,9
549773,474494,2019-09-13,2020-10-01,18.9907,14.5244,16.7475,16.7871,Monthly,OTC Global Holdings,9
549774,36338,2019-09-13,2020-11-01,25.0052,20.0239,22.4252,21.9988,Monthly,OTC Global Holdings,9
549775,474495,2019-09-13,2020-11-01,18.3343,13.8144,16.0742,16.0247,Monthly,OTC Global Holdings,9
549776,36339,2019-09-13,2020-12-01,25.5251,20.5375,22.9172,22.511,Monthly,OTC Global Holdings,9
549777,474496,2019-09-13,2020-12-01,20.1587,15.9295,18.098,17.9401,Monthly,OTC Global Holdings,9
549778,36340,2019-09-13,2021-01-01,30.0462,28.267,28.4198,29.4373,Monthly,OTC Global Holdings,9
549779,474497,2019-09-13,2021-01-01,22.2503,19.3137,20.3378,20.8098,Monthly,OTC Global Holdings,9
549780,36341,2019-09-13,2021-02-01,29.8408,28.0653,28.2093,29.2323,Monthly,OTC Global Holdings,9
549781,474498,2019-09-13,2021-02-01,21.5186,18.5909,19.6419,20.0819,Monthly,OTC Global Holdings,9
549782,36342,2019-09-13,2021-03-01,27.9106,21.7461,25.2593,25.0542,Monthly,OTC Global Holdings,9
549783,474499,2019-09-13,2021-03-01,20.4793,14.094,17.8718,17.4809,Monthly,OTC Global Holdings,9
549784,36343,2019-09-13,2021-04-01,25.6941,19.5182,23.125,22.832,Monthly,OTC Global Holdings,9
549785,474500,2019-09-13,2021-04-01,19.0563,12.7018,16.4926,16.0634,Monthly,OTC Global Holdings,9
549786,36344,2019-09-13,2021-05-01,29.3433,23.2088,26.3232,26.2366,Monthly,OTC Global Holdings,9
549787,474501,2019-09-13,2021-05-01,19.6813,14.0772,17.3798,16.9799,Monthly,OTC Global Holdings,9
549788,36345,2019-09-13,2021-06-01,39.5303,35.4285,36.7807,36.9791,Monthly,OTC Global Holdings,9
549789,474502,2019-09-13,2021-06-01,21.2662,16.903,18.7742,18.7548,Monthly,OTC Global Holdings,9
550006,232223,2019-09-14,2020-07-01,31.7214,28.4689,28.6136,28.8596,Monthly,OTC Global Holdings,9
550007,358415,2019-09-14,2020-07-01,107.9124,103.6995,103.546,104.416,Monthly,OTC Global Holdings,9
550008,232224,2019-09-14,2020-08-01,37.2777,34.4594,34.1794,34.7096,Monthly,OTC Global Holdings,9
550009,358416,2019-09-14,2020-08-01,175.8309,172.1223,170.5894,172.8873,Monthly,OTC Global Holdings,9
550010,232225,2019-09-14,2020-09-01,21.6899,19.3217,20.1891,20.0506,Monthly,OTC Global Holdings,9
550011,358417,2019-09-14,2020-09-01,40.9297,38.3853,39.1616,38.9437,Monthly,OTC Global Holdings,9
550012,232226,2019-09-14,2020-10-01,18.9907,14.5244,16.7475,16.7871,Monthly,OTC Global Holdings,9
550013,358418,2019-09-14,2020-10-01,29.3974,24.422,26.7259,26.3786,Monthly,OTC Global Holdings,9
550014,232227,2019-09-14,2020-11-01,18.3343,13.8144,16.0742,16.0247,Monthly,OTC Global Holdings,9
550015,358419,2019-09-14,2020-11-01,25.0052,20.0239,22.4252,21.9988,Monthly,OTC Global Holdings,9
550016,232228,2019-09-14,2020-12-01,20.1587,15.9295,18.098,17.9401,Monthly,OTC Global Holdings,9
550017,358420,2019-09-14,2020-12-01,25.5251,20.5375,22.9172,22.511,Monthly,OTC Global Holdings,9
550018,232229,2019-09-14,2021-01-01,22.2503,19.3137,20.3378,20.8098,Monthly,OTC Global Holdings,9
550019,358421,2019-09-14,2021-01-01,30.0462,28.267,28.4198,29.4373,Monthly,OTC Global Holdings,9
550020,232230,2019-09-14,2021-02-01,21.5186,18.5909,19.6419,20.0819,Monthly,OTC Global Holdings,9
550021,358422,2019-09-14,2021-02-01,29.8408,28.0653,28.2093,29.2323,Monthly,OTC Global Holdings,9
550022,232231,2019-09-14,2021-03-01,20.4793,14.094,17.8718,17.4809,Monthly,OTC Global Holdings,9
550023,358423,2019-09-14,2021-03-01,27.9106,21.7461,25.2593,25.0542,Monthly,OTC Global Holdings,9
550024,232232,2019-09-14,2021-04-01,19.0563,12.7018,16.4926,16.0634,Monthly,OTC Global Holdings,9
550025,358424,2019-09-14,2021-04-01,25.6941,19.5182,23.125,22.832,Monthly,OTC Global Holdings,9
550026,232233,2019-09-14,2021-05-01,19.6813,14.0772,17.3798,16.9799,Monthly,OTC Global Holdings,9
550027,358425,2019-09-14,2021-05-01,29.3433,23.2088,26.3232,26.2366,Monthly,OTC Global Holdings,9
550028,232234,2019-09-14,2021-06-01,21.2662,16.903,18.7742,18.7548,Monthly,OTC Global Holdings,9
550029,358426,2019-09-14,2021-06-01,39.5303,35.4285,36.7807,36.9791,Monthly,OTC Global Holdings,9
550246,263735,2019-09-15,2020-07-01,31.7214,28.4689,28.6136,28.8596,Monthly,OTC Global Holdings,9
550247,391811,2019-09-15,2020-07-01,107.9124,103.6995,103.546,104.416,Monthly,OTC Global Holdings,9
550248,263736,2019-09-15,2020-08-01,37.2777,34.4594,34.1794,34.7096,Monthly,OTC Global Holdings,9
550249,391812,2019-09-15,2020-08-01,175.8309,172.1223,170.5894,172.8873,Monthly,OTC Global Holdings,9
550250,263737,2019-09-15,2020-09-01,21.6899,19.3217,20.1891,20.0506,Monthly,OTC Global Holdings,9
550251,391813,2019-09-15,2020-09-01,40.9297,38.3853,39.1616,38.9437,Monthly,OTC Global Holdings,9
550252,263738,2019-09-15,2020-10-01,18.9907,14.5244,16.7475,16.7871,Monthly,OTC Global Holdings,9
550253,391814,2019-09-15,2020-10-01,29.3974,24.422,26.7259,26.3786,Monthly,OTC Global Holdings,9
550254,263739,2019-09-15,2020-11-01,18.3343,13.8144,16.0742,16.0247,Monthly,OTC Global Holdings,9
550255,391815,2019-09-15,2020-11-01,25.0052,20.0239,22.4252,21.9988,Monthly,OTC Global Holdings,9
550256,263740,2019-09-15,2020-12-01,20.1587,15.9295,18.098,17.9401,Monthly,OTC Global Holdings,9
550257,391816,2019-09-15,2020-12-01,25.5251,20.5375,22.9172,22.511,Monthly,OTC Global Holdings,9
550258,263741,2019-09-15,2021-01-01,22.2503,19.3137,20.3378,20.8098,Monthly,OTC Global Holdings,9
550259,391817,2019-09-15,2021-01-01,30.0462,28.267,28.4198,29.4373,Monthly,OTC Global Holdings,9
550260,263742,2019-09-15,2021-02-01,21.5186,18.5909,19.6419,20.0819,Monthly,OTC Global Holdings,9
550261,391818,2019-09-15,2021-02-01,29.8408,28.0653,28.2093,29.2323,Monthly,OTC Global Holdings,9
550262,263743,2019-09-15,2021-03-01,20.4793,14.094,17.8718,17.4809,Monthly,OTC Global Holdings,9
550263,391819,2019-09-15,2021-03-01,27.9106,21.7461,25.2593,25.0542,Monthly,OTC Global Holdings,9
550264,263744,2019-09-15,2021-04-01,19.0563,12.7018,16.4926,16.0634,Monthly,OTC Global Holdings,9
550265,391820,2019-09-15,2021-04-01,25.6941,19.5182,23.125,22.832,Monthly,OTC Global Holdings,9
550266,263745,2019-09-15,2021-05-01,19.6813,14.0772,17.3798,16.9799,Monthly,OTC Global Holdings,9
550267,391821,2019-09-15,2021-05-01,29.3433,23.2088,26.3232,26.2366,Monthly,OTC Global Holdings,9
550268,263746,2019-09-15,2021-06-01,21.2662,16.903,18.7742,18.7548,Monthly,OTC Global Holdings,9
550269,391822,2019-09-15,2021-06-01,39.5303,35.4285,36.7807,36.9791,Monthly,OTC Global Holdings,9
550486,139787,2019-09-16,2020-07-01,32.0871,29.2295,29.3621,29.6173,Monthly,OTC Global Holdings,9
550487,596712,2019-09-16,2020-07-01,112.5549,108.2436,107.9428,108.8939,Monthly,OTC Global Holdings,9
550488,139788,2019-09-16,2020-08-01,37.7911,35.405,35.0888,35.6395,Monthly,OTC Global Holdings,9
550489,596713,2019-09-16,2020-08-01,186.8776,183.436,181.3387,183.952,Monthly,OTC Global Holdings,9
550490,139789,2019-09-16,2020-09-01,21.7242,19.7576,20.6441,20.5015,Monthly,OTC Global Holdings,9
550491,596714,2019-09-16,2020-09-01,41.1495,39.271,40.0619,39.8355,Monthly,OTC Global Holdings,9
550492,139790,2019-09-16,2020-10-01,18.9534,15.0425,17.3238,17.1609,Monthly,OTC Global Holdings,9
550493,596715,2019-09-16,2020-10-01,29.2488,24.8453,27.2106,26.853,Monthly,OTC Global Holdings,9
550494,139791,2019-09-16,2020-11-01,18.2389,14.2298,16.5439,16.3409,Monthly,OTC Global Holdings,9
550495,596716,2019-09-16,2020-11-01,24.7354,20.3148,22.7743,22.3367,Monthly,OTC Global Holdings,9
550496,139792,2019-09-16,2020-12-01,19.9202,16.077,18.2804,18.1194,Monthly,OTC Global Holdings,9
550497,596717,2019-09-16,2020-12-01,25.1969,20.7901,23.2217,22.8058,Monthly,OTC Global Holdings,9
550498,139793,2019-09-16,2021-01-01,22.1732,19.2223,20.245,20.721,Monthly,OTC Global Holdings,9
550499,596718,2019-09-16,2021-01-01,30.5538,28.749,28.8949,29.9424,Monthly,OTC Global Holdings,9
550500,139794,2019-09-16,2021-02-01,21.6292,18.6722,19.7226,20.1778,Monthly,OTC Global Holdings,9
550501,596719,2019-09-16,2021-02-01,30.4278,28.6213,28.7564,29.8162,Monthly,OTC Global Holdings,9
550502,139795,2019-09-16,2021-03-01,20.6248,14.1387,17.977999999999994,17.5822,Monthly,OTC Global Holdings,9
550503,596720,2019-09-16,2021-03-01,28.3364,22.0069,25.6183,25.4047,Monthly,OTC Global Holdings,9
550504,139796,2019-09-16,2021-04-01,19.1827,12.7237,16.582,16.1441,Monthly,OTC Global Holdings,9
550505,596721,2019-09-16,2021-04-01,26.0077,19.6853,23.3811,23.0782,Monthly,OTC Global Holdings,9
550506,139797,2019-09-16,2021-05-01,19.8056,14.1119,17.4741,17.0659,Monthly,OTC Global Holdings,9
550507,596722,2019-09-16,2021-05-01,29.7088,23.4292,26.62,26.5288,Monthly,OTC Global Holdings,9
550508,139798,2019-09-16,2021-06-01,21.5693,17.1154,19.0261,19.0061,Monthly,OTC Global Holdings,9
550509,596723,2019-09-16,2021-06-01,40.1503,35.9591,37.3386,37.5395,Monthly,OTC Global Holdings,9
550726,21958,2019-09-17,2020-07-01,31.8568,29.0537,29.1213,29.434,Monthly,OTC Global Holdings,9
550727,477935,2019-09-17,2020-07-01,109.0017,104.9125,104.717,105.6063,Monthly,OTC Global Holdings,9
550728,21959,2019-09-17,2020-08-01,37.5233,35.1809,34.7919,35.411,Monthly,OTC Global Holdings,9
550729,477936,2019-09-17,2020-08-01,178.6392,175.2436,173.5571,175.9341,Monthly,OTC Global Holdings,9
550730,21960,2019-09-17,2020-09-01,21.556,19.6247,20.4464,20.3552,Monthly,OTC Global Holdings,9
550731,477937,2019-09-17,2020-09-01,40.6134,38.8172,39.5931,39.3741,Monthly,OTC Global Holdings,9
550732,21961,2019-09-17,2020-10-01,18.7789,14.9392,17.1291,17.019000000000002,Monthly,OTC Global Holdings,9
550733,477938,2019-09-17,2020-10-01,28.9223,24.6512,26.9623,26.6138,Monthly,OTC Global Holdings,9
550734,21962,2019-09-17,2020-11-01,18.1241,14.1727,16.4151,16.2529,Monthly,OTC Global Holdings,9
550735,477939,2019-09-17,2020-11-01,24.5053,20.1972,22.6094,22.1806,Monthly,OTC Global Holdings,9
550736,21963,2019-09-17,2020-12-01,19.9633,16.139,18.2975,18.1708,Monthly,OTC Global Holdings,9
550737,477940,2019-09-17,2020-12-01,25.0122,20.7005,23.0961,22.6868,Monthly,OTC Global Holdings,9
550738,21964,2019-09-17,2021-01-01,22.581,19.6179,20.6054,21.1298,Monthly,OTC Global Holdings,9
550739,477941,2019-09-17,2021-01-01,30.2882,28.5468,28.6963,29.7227,Monthly,OTC Global Holdings,9
550740,21965,2019-09-17,2021-02-01,21.8894,18.926,19.9457,20.438,Monthly,OTC Global Holdings,9
550741,477942,2019-09-17,2021-02-01,30.1371,28.3961,28.5357,29.572,Monthly,OTC Global Holdings,9
550742,21966,2019-09-17,2021-03-01,20.7623,14.2609,18.0568,17.7114,Monthly,OTC Global Holdings,9
550743,477943,2019-09-17,2021-03-01,28.0876,21.8883,25.4439,25.2355,Monthly,OTC Global Holdings,9
550744,21967,2019-09-17,2021-04-01,19.2911,12.8136,16.6204,16.2419,Monthly,OTC Global Holdings,9
550745,477944,2019-09-17,2021-04-01,25.8013,19.5838,23.2369,22.9389,Monthly,OTC Global Holdings,9
550746,21968,2019-09-17,2021-05-01,19.9182,14.2094,17.5186,17.1682,Monthly,OTC Global Holdings,9
550747,477945,2019-09-17,2021-05-01,29.4849,23.3095,26.4673,26.3771,Monthly,OTC Global Holdings,9
550748,21969,2019-09-17,2021-06-01,21.4983,17.0736,18.8889,18.9518,Monthly,OTC Global Holdings,9
550749,477946,2019-09-17,2021-06-01,39.7634,35.6733,37.0361,37.2354,Monthly,OTC Global Holdings,9
550966,306899,2019-09-18,2020-07-01,107.5052,102.9019,103.137,103.5909,Monthly,OTC Global Holdings,9
550967,434867,2019-09-18,2020-07-01,31.4634,28.3662,28.8225,28.7378,Monthly,OTC Global Holdings,9
550968,306900,2019-09-18,2020-08-01,176.3175,172.03,171.0753,172.7196,Monthly,OTC Global Holdings,9
550969,434868,2019-09-18,2020-08-01,37.0826,34.3692,34.4593,34.5942,Monthly,OTC Global Holdings,9
550970,306901,2019-09-18,2020-09-01,39.875,37.8888,38.8163,38.4406,Monthly,OTC Global Holdings,9
550971,434869,2019-09-18,2020-09-01,21.3108,19.178,20.2611,19.8926,Monthly,OTC Global Holdings,9
550972,306902,2019-09-18,2020-10-01,28.7532,24.3713,26.7709,26.3159,Monthly,OTC Global Holdings,9
550973,434870,2019-09-18,2020-10-01,18.5995,14.6214,17.0123,16.6611,Monthly,OTC Global Holdings,9
550974,306903,2019-09-18,2020-11-01,24.3847,19.9853,22.4692,21.9522,Monthly,OTC Global Holdings,9
550975,434871,2019-09-18,2020-11-01,17.9784,13.8944,16.3196,15.9369,Monthly,OTC Global Holdings,9
550976,306904,2019-09-18,2020-12-01,24.9351,20.5259,22.9964,22.4963,Monthly,OTC Global Holdings,9
550977,434872,2019-09-18,2020-12-01,19.8313,15.8472,18.2094,17.8441,Monthly,OTC Global Holdings,9
550978,306905,2019-09-18,2021-01-01,30.1278,28.203000000000007,28.4933,29.3761,Monthly,OTC Global Holdings,9
550979,434873,2019-09-18,2021-01-01,22.4453,19.2492,20.5214,20.7373,Monthly,OTC Global Holdings,9
550980,306906,2019-09-18,2021-02-01,30.0014,28.0747,28.3546,29.2495,Monthly,OTC Global Holdings,9
550981,434874,2019-09-18,2021-02-01,21.7892,18.5973,19.8926,20.0874,Monthly,OTC Global Holdings,9
550982,306907,2019-09-18,2021-03-01,28.1112,21.755,25.4248,25.0944,Monthly,OTC Global Holdings,9
550983,434875,2019-09-18,2021-03-01,20.7034,14.0305,18.055,17.4353,Monthly,OTC Global Holdings,9
550984,306908,2019-09-18,2021-04-01,25.8626,19.4893,23.2526,22.8428,Monthly,OTC Global Holdings,9
550985,434876,2019-09-18,2021-04-01,19.2619,12.6183,16.65,16.0077,Monthly,OTC Global Holdings,9
550986,306909,2019-09-18,2021-05-01,29.5623,23.2069,26.491,26.2742,Monthly,OTC Global Holdings,9
550987,434877,2019-09-18,2021-05-01,19.9011,14.007,17.5581,16.9339,Monthly,OTC Global Holdings,9
550988,306910,2019-09-18,2021-06-01,39.8819,35.54,37.088,37.1086,Monthly,OTC Global Holdings,9
550989,434878,2019-09-18,2021-06-01,21.4904,16.8388,18.9562,18.6999,Monthly,OTC Global Holdings,9
551206,183947,2019-09-19,2020-07-01,105.0486,100.8718,103.6893,101.6181,Monthly,OTC Global Holdings,9
551207,310631,2019-09-19,2020-07-01,32.3235,28.9941,29.1266,29.5613,Monthly,OTC Global Holdings,9
551208,183948,2019-09-19,2020-08-01,169.1985,165.3329,171.8467,166.2177,Monthly,OTC Global Holdings,9
551209,310632,2019-09-19,2020-08-01,38.1764,35.3035,34.988,35.6567,Monthly,OTC Global Holdings,9
551210,183949,2019-09-19,2020-09-01,39.553,37.1778,38.3704,37.7326,Monthly,OTC Global Holdings,9
551211,310633,2019-09-19,2020-09-01,22.1325,19.6904,20.5795,20.4591,Monthly,OTC Global Holdings,9
551212,183950,2019-09-19,2020-10-01,28.8774,24.1019,26.5838,26.0302,Monthly,OTC Global Holdings,9
551213,310634,2019-09-19,2020-10-01,19.3791,14.9897,17.2816,17.2918,Monthly,OTC Global Holdings,9
551214,183951,2019-09-19,2020-11-01,24.6285,19.8307,22.3508,21.7837,Monthly,OTC Global Holdings,9
551215,310635,2019-09-19,2020-11-01,18.7467,14.2417,16.5761,16.5352,Monthly,OTC Global Holdings,9
551216,183952,2019-09-19,2020-12-01,25.2409,20.4267,22.9166,22.3862,Monthly,OTC Global Holdings,9
551217,310636,2019-09-19,2020-12-01,20.6878,16.3082,18.5544,18.3903,Monthly,OTC Global Holdings,9
551218,183953,2019-09-19,2021-01-01,29.8769,28.1005,28.4361,29.2684,Monthly,OTC Global Holdings,9
551219,310637,2019-09-19,2021-01-01,23.1572,20.1328,21.1888,21.6826,Monthly,OTC Global Holdings,9
551220,183954,2019-09-19,2021-02-01,29.8483,28.0681,28.3559,29.2394,Monthly,OTC Global Holdings,9
551221,310638,2019-09-19,2021-02-01,22.514,19.4836,20.5725,21.0458,Monthly,OTC Global Holdings,9
551222,183955,2019-09-19,2021-03-01,28.0062,21.7964,25.4483,25.1291,Monthly,OTC Global Holdings,9
551223,310639,2019-09-19,2021-03-01,21.383000000000006,14.6978,18.6668,18.2831,Monthly,OTC Global Holdings,9
551224,183956,2019-09-19,2021-04-01,25.8665,19.6075,23.3323,22.9662,Monthly,OTC Global Holdings,9
551225,310640,2019-09-19,2021-04-01,19.8958,13.2294,17.2191,16.835,Monthly,OTC Global Holdings,9
551226,183957,2019-09-19,2021-05-01,29.5824,23.3592,26.5936,26.4309,Monthly,OTC Global Holdings,9
551227,310641,2019-09-19,2021-05-01,20.4758,14.6256,18.086,17.8125,Monthly,OTC Global Holdings,9
551228,183958,2019-09-19,2021-06-01,39.8973,35.7477,37.2298,37.3142,Monthly,OTC Global Holdings,9
551229,310642,2019-09-19,2021-06-01,21.9606,17.4543,19.3915,19.6612,Monthly,OTC Global Holdings,9
551446,91031,2019-09-20,2020-07-01,31.1358,28.4942,28.7542,28.8326,Monthly,OTC Global Holdings,9
551447,566628,2019-09-20,2020-07-01,108.617,104.7838,105.4981,105.4701,Monthly,OTC Global Holdings,9
