date,price,Peak,Subregion
2020-01-13,16.13908333333328,ATC,North Zone
2020-01-14,16.164083333333277,ATC,North Zone
2020-01-15,15.99770833333328,ATC,North Zone
2020-01-16,15.826999999999947,ATC,North Zone
2020-01-17,15.738791666666613,ATC,North Zone
2020-01-18,15.607972222222168,ATC,North Zone
2020-01-19,15.51420833333328,ATC,North Zone
2020-01-20,15.460263888888836,ATC,North Zone
2020-01-21,15.27708333333328,ATC,North Zone
2020-01-22,15.521624999999947,ATC,North Zone
2020-01-23,15.622569444444393,ATC,North Zone
2020-01-24,16.089277777777728,ATC,North Zone
2020-01-25,15.964597222222173,ATC,North Zone
2020-01-26,16.02311111111106,ATC,North Zone
2020-01-27,16.200777777777727,ATC,North Zone
2020-01-28,16.219930555555507,ATC,North Zone
2020-01-29,16.208638888888842,ATC,North Zone
2020-01-30,16.220472222222174,ATC,North Zone
2020-01-31,16.270597222222175,ATC,North Zone
2020-02-01,16.199833333333288,ATC,North Zone
2020-02-02,16.20430555555551,ATC,North Zone
2020-02-03,15.77729166666662,ATC,North Zone
2020-02-04,15.807097222222176,ATC,North Zone
2020-02-05,15.909111111111065,ATC,North Zone
2020-02-06,16.041513888888844,ATC,North Zone
2020-02-07,15.923847222222177,ATC,North Zone
2020-02-08,15.877541666666621,ATC,North Zone
2020-02-09,15.701069444444402,ATC,North Zone
2020-02-10,16.389236111111067,ATC,North Zone
2020-02-11,17.366569444444398,ATC,North Zone
2020-02-12,17.70654166666662,ATC,North Zone
2020-02-13,17.699111111111062,ATC,North Zone
2020-02-14,18.35716666666662,ATC,North Zone
2020-02-15,18.4344444444444,ATC,North Zone
2020-02-16,18.235249999999954,ATC,North Zone
2020-02-17,18.210291666666617,ATC,North Zone
2020-02-18,18.108027777777732,ATC,North Zone
2020-02-19,18.19027777777773,ATC,North Zone
2020-02-20,18.110486111111065,ATC,North Zone
2020-02-21,17.91141666666662,ATC,North Zone
2020-02-22,17.849236111111065,ATC,North Zone
2020-02-23,17.753333333333288,ATC,North Zone
2020-02-24,17.77080555555551,ATC,North Zone
2020-02-25,17.629458333333286,ATC,North Zone
2020-02-26,17.61487499999995,ATC,North Zone
2020-02-27,17.692236111111065,ATC,North Zone
2020-02-28,17.739680555555505,ATC,North Zone
2020-02-29,17.519874999999953,ATC,North Zone
2020-03-01,17.29405555555551,ATC,North Zone
2020-03-02,17.645319444444397,ATC,North Zone
2020-03-03,17.599472222222175,ATC,North Zone
2020-03-04,18.05104166666662,ATC,North Zone
2020-03-05,18.01947222222218,ATC,North Zone
2020-03-06,17.88233333333329,ATC,North Zone
2020-03-07,17.570124999999955,ATC,North Zone
2020-03-08,17.34058333333329,ATC,North Zone
2020-03-09,17.383986111111067,ATC,North Zone
2020-03-10,17.619861111111064,ATC,North Zone
2020-03-11,17.290930555555512,ATC,North Zone
2020-03-12,17.41752777777773,ATC,North Zone
2020-03-13,17.882430555555512,ATC,North Zone
2020-03-14,18.56398611111107,ATC,North Zone
2020-03-15,18.608736111111067,ATC,North Zone
2020-03-16,19.45198611111107,ATC,North Zone
2020-03-17,19.5533194444444,ATC,North Zone
2020-03-18,20.546652777777737,ATC,North Zone
2020-03-19,20.729944444444403,ATC,North Zone
2020-03-20,20.551027777777737,ATC,North Zone
2020-03-21,20.762277777777737,ATC,North Zone
2020-03-22,20.689916666666626,ATC,North Zone
2020-03-23,21.103861111111073,ATC,North Zone
2020-03-24,21.735888888888848,ATC,North Zone
2020-03-25,23.559680555555516,ATC,North Zone
2020-03-26,23.68963888888885,ATC,North Zone
2020-03-27,24.343861111111075,ATC,North Zone
2020-03-28,24.133694444444405,ATC,North Zone
2020-03-29,24.111277777777737,ATC,North Zone
2020-03-30,24.351263888888848,ATC,North Zone
2020-03-31,24.83259722222218,ATC,North Zone
2020-04-01,24.2010694444444,ATC,North Zone
2020-04-02,24.00470833333329,ATC,North Zone
2020-04-03,23.83623611111107,ATC,North Zone
2020-04-04,24.00480555555551,ATC,North Zone
2020-04-05,24.030083333333287,ATC,North Zone
2020-04-06,23.94708333333329,ATC,North Zone
2020-04-07,23.928777777777732,ATC,North Zone
2020-04-08,24.569361111111068,ATC,North Zone
2020-04-09,25.296541666666624,ATC,North Zone
2020-04-10,25.026013888888844,ATC,North Zone
2020-04-11,23.886374999999955,ATC,North Zone
2020-04-12,23.214597222222178,ATC,North Zone
2020-04-13,22.39820833333329,ATC,North Zone
2020-04-14,21.779874999999958,ATC,North Zone
2020-04-15,20.95472222222218,ATC,North Zone
2020-04-16,20.607763888888847,ATC,North Zone
2020-04-17,19.52999999999996,ATC,North Zone
2020-04-18,19.586791666666624,ATC,North Zone
2020-04-19,19.613208333333287,ATC,North Zone
2020-04-20,19.97649999999995,ATC,North Zone
2020-04-21,20.073263888888842,ATC,North Zone
2020-04-22,19.628652777777734,ATC,North Zone
2020-04-23,18.943513888888845,ATC,North Zone
2020-04-24,16.99547222222218,ATC,North Zone
2020-04-25,16.903069444444398,ATC,North Zone
2020-04-26,16.18159722222218,ATC,North Zone
2020-04-27,18.60758333333329,ATC,North Zone
2020-04-28,18.55620833333329,ATC,North Zone
2020-04-29,18.394805555555514,ATC,North Zone
2020-04-30,18.195513888888847,ATC,North Zone
2020-05-01,18.28313888888885,ATC,North Zone
2020-05-02,18.371777777777734,ATC,North Zone
2020-05-03,18.44191666666662,ATC,North Zone
2020-05-04,18.329361111111066,ATC,North Zone
2020-05-05,18.268611111111067,ATC,North Zone
2020-05-06,18.467416666666622,ATC,North Zone
2020-05-07,18.44366062801928,ATC,North Zone
2020-05-08,17.76427173913039,ATC,North Zone
2020-05-09,17.02277173913039,ATC,North Zone
2020-05-10,17.360924516908167,ATC,North Zone
2020-05-11,17.40292451690817,ATC,North Zone
2020-05-12,17.475202294685946,ATC,North Zone
2020-05-13,17.495063405797055,ATC,North Zone
2020-05-14,17.472230072463724,ATC,North Zone
2020-05-15,17.42241062801928,ATC,North Zone
2020-05-16,17.49298007246372,ATC,North Zone
2020-05-17,17.699938405797056,ATC,North Zone
2020-05-18,17.50827173913039,ATC,North Zone
2020-05-19,17.776702294685947,ATC,North Zone
2020-05-20,17.32218840579706,ATC,North Zone
2020-05-21,17.149077294685945,ATC,North Zone
2020-05-22,18.035077294685944,ATC,North Zone
2020-05-23,17.886563405797055,ATC,North Zone
2020-05-24,18.014591183574833,ATC,North Zone
2020-05-25,17.9413828502415,ATC,North Zone
2020-05-26,18.14224396135261,ATC,North Zone
2020-05-27,16.047035628019277,ATC,North Zone
2020-05-28,16.01236896135261,ATC,North Zone
2020-05-29,16.11043840579705,ATC,North Zone
2020-05-30,16.0907578502415,ATC,North Zone
2020-05-31,16.346896739130386,ATC,North Zone
2020-06-01,16.462507850241497,ATC,North Zone
2020-06-02,16.509438405797052,ATC,North Zone
2020-06-03,16.548226600241495,ATC,North Zone
2020-06-04,16.722146739130384,ATC,North Zone
2020-06-05,16.803400211352606,ATC,North Zone
2020-06-06,17.140326388888834,ATC,North Zone
2020-06-07,17.160961805555498,ATC,North Zone
2020-06-08,17.174312499999942,ATC,North Zone
2020-06-09,16.823159722222165,ATC,North Zone
2020-06-10,16.806913194444387,ATC,North Zone
2020-06-11,16.492072916666608,ATC,North Zone
2020-06-12,16.554687499999943,ATC,North Zone
2020-06-13,16.496788194444388,ATC,North Zone
2020-06-14,16.47074652777772,ATC,North Zone
2020-06-15,16.6377743055555,ATC,North Zone
2020-06-16,16.654020833333274,ATC,North Zone
2020-06-17,16.6437430555555,ATC,North Zone
2020-06-18,16.3789930555555,ATC,North Zone
2020-06-19,16.295673611111052,ATC,North Zone
2020-06-20,16.230437499999944,ATC,North Zone
2020-06-21,15.25146527777772,ATC,North Zone
2020-06-22,15.171961805555497,ATC,North Zone
2020-06-23,15.192670138888833,ATC,North Zone
2020-06-24,15.38397916666661,ATC,North Zone
2020-06-25,15.469135416666608,ATC,North Zone
2020-06-26,15.29746527777772,ATC,North Zone
2020-06-27,15.264677083333275,ATC,North Zone
2020-06-28,15.124298611111053,ATC,North Zone
2020-06-29,15.024555555555498,ATC,North Zone
2020-06-30,15.030999999999942,ATC,North Zone
2020-07-01,15.22204513888883,ATC,North Zone
2020-07-02,15.224798611111053,ATC,North Zone
2020-07-03,15.817361111111053,ATC,North Zone
2020-07-04,16.18129513888883,ATC,North Zone
2020-07-05,16.244475694444386,ATC,North Zone
2020-07-06,16.2333055555555,ATC,North Zone
2020-07-07,16.331736111111052,ATC,North Zone
2020-07-08,16.657340277777717,ATC,North Zone
2020-07-09,16.722256944444386,ATC,North Zone
2020-07-10,16.77842361111105,ATC,North Zone
2020-07-11,17.038520833333276,ATC,North Zone
2020-07-12,17.05999652777772,ATC,North Zone
2020-07-13,17.173552083333274,ATC,North Zone
2020-07-14,17.30128472222216,ATC,North Zone
2020-07-15,17.338944444444387,ATC,North Zone
2020-07-16,17.56865277777772,ATC,North Zone
2020-07-17,17.77967708333328,ATC,North Zone
2020-07-18,17.780513888888834,ATC,North Zone
2020-07-19,17.89722569444439,ATC,North Zone
2020-07-20,18.058100694444395,ATC,North Zone
2010-12-01,24.796875,On Peak,North Zone
2010-12-02,24.2609375,On Peak,North Zone
2010-12-03,24.679166666666664,On Peak,North Zone
2010-12-06,27.7315625,On Peak,North Zone
2010-12-07,28.17390625,On Peak,North Zone
2010-12-08,29.712031250000003,On Peak,North Zone
2010-12-09,30.591406250000006,On Peak,North Zone
2010-12-10,38.61265625,On Peak,North Zone
2010-12-13,38.922031249999996,On Peak,North Zone
2010-12-14,38.6015625,On Peak,North Zone
2010-12-15,37.349999999999994,On Peak,North Zone
2010-12-16,26.058437499999997,On Peak,North Zone
2010-12-17,26.169375,On Peak,North Zone
2010-12-20,24.578906249999996,On Peak,North Zone
2010-12-21,25.213437499999998,On Peak,North Zone
2010-12-22,25.342656249999997,On Peak,North Zone
2010-12-23,25.3375,On Peak,North Zone
2010-12-24,25.5875,On Peak,North Zone
2010-12-28,24.64328125,On Peak,North Zone
2010-12-29,24.219531250000003,On Peak,North Zone
2010-12-30,22.62828125,On Peak,North Zone
2010-12-31,22.719843750000003,On Peak,North Zone
2011-01-03,23.04953125,On Peak,North Zone
2011-01-04,24.873125,On Peak,North Zone
2011-01-05,36.8884375,On Peak,North Zone
2011-01-06,48.48828125000001,On Peak,North Zone
2011-01-07,66.04640625,On Peak,North Zone
2011-01-10,66.58640625000001,On Peak,North Zone
2011-01-11,58.56328125000001,On Peak,North Zone
2011-01-12,49.58671875000002,On Peak,North Zone
2011-01-13,34.095156250000024,On Peak,North Zone
2011-01-14,33.94203125000002,On Peak,North Zone
2011-01-17,31.26656250000002,On Peak,North Zone
2011-01-18,28.61984375000002,On Peak,North Zone
2011-01-19,26.88843750000002,On Peak,North Zone
2011-01-20,27.562656250000018,On Peak,North Zone
2011-01-24,27.96937500000002,On Peak,North Zone
2011-01-25,32.01687500000002,On Peak,North Zone
2011-01-26,32.95781250000002,On Peak,North Zone
2011-01-27,44.57671875000002,On Peak,North Zone
2011-01-28,43.666406250000016,On Peak,North Zone
2011-01-31,39.70796875000001,On Peak,North Zone
2011-02-01,39.65781250000001,On Peak,North Zone
2011-02-02,304.92078125,On Peak,North Zone
2011-02-03,314.18312499999996,On Peak,North Zone
2011-02-04,320.2046875,On Peak,North Zone
2011-02-07,318.3084375,On Peak,North Zone
2011-02-08,40.412656250000055,On Peak,North Zone
2011-02-09,31.11250000000005,On Peak,North Zone
2011-02-10,28.169531250000055,On Peak,North Zone
2011-02-11,29.817656250000056,On Peak,North Zone
2011-02-14,27.946406250000052,On Peak,North Zone
2011-02-15,27.710000000000047,On Peak,North Zone
2011-02-16,24.623281250000048,On Peak,North Zone
2011-02-17,22.429531250000046,On Peak,North Zone
2011-02-18,22.99250000000005,On Peak,North Zone
2011-02-21,22.735625000000052,On Peak,North Zone
2011-02-22,31.91234375000005,On Peak,North Zone
2011-02-23,32.45515625000005,On Peak,North Zone
2011-02-24,31.63734375000005,On Peak,North Zone
2011-02-25,33.24343750000005,On Peak,North Zone
2011-02-28,23.506562500000044,On Peak,North Zone
2011-03-01,24.592031250000044,On Peak,North Zone
2011-03-02,25.269218750000043,On Peak,North Zone
2011-03-03,23.823593750000043,On Peak,North Zone
2011-03-04,24.29796875000004,On Peak,North Zone
2011-03-07,23.477968750000045,On Peak,North Zone
2011-03-08,30.595625000000048,On Peak,North Zone
2011-03-09,31.310625000000044,On Peak,North Zone
2011-03-10,31.623593750000047,On Peak,North Zone
2011-03-11,32.08015625000005,On Peak,North Zone
2011-03-14,24.341093750000052,On Peak,North Zone
2011-03-15,23.396093750000055,On Peak,North Zone
2011-03-16,22.301406250000056,On Peak,North Zone
2011-03-17,21.317343750000056,On Peak,North Zone
2011-03-18,22.113593750000057,On Peak,North Zone
2011-03-21,22.612031250000054,On Peak,North Zone
2011-03-22,25.067500000000056,On Peak,North Zone
2011-03-23,26.667343750000057,On Peak,North Zone
2011-03-24,28.340937500000056,On Peak,North Zone
2011-03-25,35.65500000000006,On Peak,North Zone
2011-03-28,35.44796875000006,On Peak,North Zone
2011-03-29,35.50812500000006,On Peak,North Zone
2011-03-30,34.610312500000056,On Peak,North Zone
2011-03-31,27.768593750000058,On Peak,North Zone
2011-04-01,25.71000000000006,On Peak,North Zone
